rain_1h,snow_1h,clouds_all,temp_c,Clouds,Clear,Rain,Drizzle,Mist,Haze,Fog,Thunderstorm,Snow,Squall,Smoke,hour,is_day_off,day_of_week,holiday_bool,month,date_time,traffic_volume
0.0,0.0,1,18.0,0,1,0,0,0,0,0,0,0,0,0,9,0,4,0,5,2013-05-17 09:00:00,5008
0.0,0.0,1,20.670000000000016,0,1,0,0,0,0,0,0,0,0,0,10,0,4,0,5,2013-05-17 10:00:00,4619
0.0,0.0,1,22.900000000000034,0,1,0,0,0,0,0,0,0,0,0,11,0,4,0,5,2013-05-17 11:00:00,5256
0.0,0.0,1,24.75,0,1,0,0,0,0,0,0,0,0,0,12,0,4,0,5,2013-05-17 12:00:00,5422
0.0,0.0,1,26.0,0,1,0,0,0,0,0,0,0,0,0,13,0,4,0,5,2013-05-17 13:00:00,5616
0.0,0.0,1,26.82000000000005,0,1,0,0,0,0,0,0,0,0,0,14,0,4,0,5,2013-05-17 14:00:00,5570
0.0,0.0,1,27.30000000000001,0,1,0,0,0,0,0,0,0,0,0,16,0,4,0,5,2013-05-17 16:00:00,6366
0.0,0.0,1,27.110000000000014,0,1,0,0,0,0,0,0,0,0,0,17,0,4,0,5,2013-05-17 17:00:00,6039
0.0,0.0,1,26.680000000000007,0,1,0,0,0,0,0,0,0,0,0,18,0,4,0,5,2013-05-17 18:00:00,5153
0.0,0.0,1,25.879999999999995,0,1,0,0,0,0,0,0,0,0,0,19,0,4,0,5,2013-05-17 19:00:00,3566
0.0,0.0,1,25.060000000000002,0,1,0,0,0,0,0,0,0,0,0,20,0,4,0,5,2013-05-17 20:00:00,2928
0.0,0.0,1,23.560000000000002,0,1,0,0,0,0,0,0,0,0,0,21,0,4,0,5,2013-05-17 21:00:00,2839
0.0,0.0,1,22.379999999999995,0,1,0,0,0,0,0,0,0,0,0,22,0,4,0,5,2013-05-17 22:00:00,2641
0.0,0.0,75,21.30000000000001,1,0,0,0,0,0,0,0,0,0,0,23,0,4,0,5,2013-05-17 23:00:00,1851
0.0,0.0,90,20.230000000000018,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,2013-05-18 00:00:00,1173
0.0,0.0,90,18.890000000000043,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,5,2013-05-18 01:00:00,727
0.0,0.0,90,18.24000000000001,0,0,1,0,0,0,0,0,0,0,0,2,1,5,0,5,2013-05-18 02:00:00,501
0.0,0.0,90,17.650000000000034,0,0,1,0,0,0,0,0,0,0,0,3,1,5,0,5,2013-05-18 03:00:00,352
0.0,0.0,90,17.33000000000004,1,0,0,0,0,0,0,0,0,0,0,4,1,5,0,5,2013-05-18 04:00:00,391
0.0,0.0,90,16.77000000000004,0,0,1,0,0,0,0,0,0,0,0,5,1,5,0,5,2013-05-18 05:00:00,756
0.0,0.0,90,15.670000000000016,0,0,1,0,0,0,0,0,0,0,0,6,1,5,0,5,2013-05-18 06:00:00,1331
0.0,0.0,90,14.0,0,0,1,1,1,0,0,0,0,0,0,7,1,5,0,5,2013-05-18 07:00:00,1984
0.0,0.0,90,13.480000000000018,0,0,0,1,0,0,0,0,0,0,0,8,1,5,0,5,2013-05-18 08:00:00,2726
0.0,0.0,90,13.640000000000043,1,0,0,0,0,0,0,0,0,0,0,9,1,5,0,5,2013-05-18 09:00:00,3477
0.0,0.0,90,13.830000000000041,1,0,0,0,0,0,0,0,0,0,0,10,1,5,0,5,2013-05-18 10:00:00,3696
0.0,0.0,90,14.610000000000014,1,0,0,0,0,0,0,0,0,0,0,11,1,5,0,5,2013-05-18 11:00:00,4161
0.0,0.0,90,15.07000000000005,1,0,0,0,0,0,0,0,0,0,0,12,1,5,0,5,2013-05-18 12:00:00,4742
0.0,0.0,90,15.450000000000045,1,0,0,0,0,0,0,0,0,0,0,13,1,5,0,5,2013-05-18 13:00:00,4577
0.0,0.0,90,15.410000000000025,0,0,1,0,1,0,0,0,0,0,0,14,1,5,0,5,2013-05-18 14:00:00,4866
0.0,0.0,90,14.740000000000009,0,0,1,0,1,0,0,0,0,0,0,15,1,5,0,5,2013-05-18 15:00:00,4875
0.0,0.0,90,14.100000000000023,0,0,1,0,1,0,0,0,0,0,0,16,1,5,0,5,2013-05-18 16:00:00,4935
0.0,0.0,90,13.760000000000048,0,0,1,0,1,0,0,0,0,0,0,17,1,5,0,5,2013-05-18 17:00:00,4813
0.0,0.0,90,14.140000000000043,1,0,0,0,0,0,0,0,0,0,0,18,1,5,0,5,2013-05-18 18:00:00,4237
0.0,0.0,90,14.140000000000043,1,0,0,0,0,0,0,0,0,0,0,19,1,5,0,5,2013-05-18 19:00:00,3327
0.0,0.0,90,14.03000000000003,1,0,0,0,0,0,0,0,0,0,0,20,1,5,0,5,2013-05-18 20:00:00,2974
0.0,0.0,90,14.080000000000041,1,0,0,0,0,0,0,0,0,0,0,21,1,5,0,5,2013-05-18 21:00:00,3099
0.0,0.0,90,13.860000000000014,1,0,0,0,0,0,0,0,0,0,0,22,1,5,0,5,2013-05-18 22:00:00,3095
0.0,0.0,90,13.670000000000016,1,0,0,0,0,0,0,0,0,0,0,23,1,5,0,5,2013-05-18 23:00:00,2361
0.0,0.0,90,13.629999999999995,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,5,2013-05-19 00:00:00,1475
0.0,0.0,90,13.629999999999995,0,0,1,0,1,0,0,0,0,0,0,1,1,6,0,5,2013-05-19 01:00:00,1001
0.0,0.0,90,13.510000000000048,0,0,1,0,1,0,0,0,0,0,0,2,1,6,0,5,2013-05-19 02:00:00,639
0.0,0.0,40,13.480000000000018,0,0,0,0,1,0,0,0,0,0,0,3,1,6,0,5,2013-05-19 03:00:00,402
0.0,0.0,40,13.680000000000007,1,0,0,0,0,0,0,0,0,0,0,4,1,6,0,5,2013-05-19 04:00:00,318
0.0,0.0,1,13.730000000000018,0,0,1,0,0,0,0,1,0,0,0,5,1,6,0,5,2013-05-19 05:00:00,541
0.0,0.0,90,13.629999999999995,0,0,1,0,1,0,0,1,0,0,0,6,1,6,0,5,2013-05-19 06:00:00,815
0.0,0.0,90,13.370000000000005,0,0,1,0,1,0,0,1,0,0,0,7,1,6,0,5,2013-05-19 07:00:00,1120
0.0,0.0,90,13.220000000000027,0,0,1,0,1,0,0,1,0,0,0,8,1,6,0,5,2013-05-19 08:00:00,1700
0.0,0.0,90,13.210000000000036,0,0,1,0,1,0,0,1,0,0,0,9,1,6,0,5,2013-05-19 09:00:00,2802
0.0,0.0,90,14.0,0,0,1,0,1,0,0,1,0,0,0,10,1,6,0,5,2013-05-19 10:00:00,3591
0.0,0.0,90,14.170000000000016,0,0,1,0,1,0,0,0,0,0,0,11,1,6,0,5,2013-05-19 11:00:00,4016
0.0,0.0,90,16.04000000000002,0,0,1,0,1,0,0,0,0,0,0,12,1,6,0,5,2013-05-19 12:00:00,4679
0.0,0.0,90,18.0,0,0,0,0,1,0,0,0,0,0,0,13,1,6,0,5,2013-05-19 13:00:00,4398
0.0,0.0,1,20.670000000000016,0,1,0,0,0,0,0,0,0,0,0,14,1,6,0,5,2013-05-19 14:00:00,4324
0.0,0.0,1,23.060000000000002,0,1,0,0,0,0,0,0,0,0,0,15,1,6,0,5,2013-05-19 15:00:00,4126
0.0,0.0,40,25.360000000000014,1,0,0,0,0,0,0,0,0,0,0,16,1,6,0,5,2013-05-19 16:00:00,4233
0.0,0.0,75,25.610000000000014,1,0,0,0,0,0,0,0,0,0,0,17,1,6,0,5,2013-05-19 17:00:00,3335
0.0,0.0,40,26.49000000000001,1,0,0,0,0,0,0,0,0,0,0,18,1,6,0,5,2013-05-19 18:00:00,3405
0.0,0.0,1,26.27000000000004,0,1,0,0,0,0,0,0,0,0,0,19,1,6,0,5,2013-05-19 19:00:00,2830
0.0,0.0,1,25.79000000000002,0,1,0,0,0,0,0,0,0,0,0,20,1,6,0,5,2013-05-19 20:00:00,2491
0.0,0.0,1,24.07000000000005,0,1,0,0,0,0,0,0,0,0,0,21,1,6,0,5,2013-05-19 21:00:00,2337
0.0,0.0,1,22.370000000000005,0,1,0,0,0,0,0,0,0,0,0,22,1,6,0,5,2013-05-19 22:00:00,1713
0.0,0.0,1,21.700000000000045,0,1,0,0,0,0,0,0,0,0,0,23,1,6,0,5,2013-05-19 23:00:00,1094
0.0,0.0,1,21.57000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2013-05-20 00:00:00,624
0.0,0.0,1,21.260000000000048,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2013-05-20 01:00:00,355
0.0,0.0,1,20.58000000000004,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2013-05-20 02:00:00,402
0.0,0.0,40,20.52000000000004,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2013-05-20 03:00:00,325
0.0,0.0,90,20.120000000000005,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,2013-05-20 04:00:00,787
0.0,0.0,75,19.82000000000005,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,2013-05-20 05:00:00,2588
0.0,0.0,40,19.650000000000034,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,2013-05-20 06:00:00,5612
0.0,0.0,90,18.930000000000007,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,5,2013-05-20 07:00:00,6136
0.0,0.0,90,18.060000000000002,0,0,1,0,1,0,0,1,0,0,0,8,0,0,0,5,2013-05-20 08:00:00,6369
0.0,0.0,90,18.370000000000005,0,0,1,0,1,1,0,0,0,0,0,9,0,0,0,5,2013-05-20 09:00:00,5114
0.0,0.0,75,19.57000000000005,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,5,2013-05-20 10:00:00,4273
0.0,0.0,40,21.060000000000002,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,5,2013-05-20 11:00:00,4531
0.0,0.0,75,23.28000000000003,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,2013-05-20 12:00:00,4791
0.0,0.0,75,24.660000000000025,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,2013-05-20 13:00:00,4778
0.0,0.0,75,25.460000000000036,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,2013-05-20 14:00:00,5287
0.0,0.0,75,24.260000000000048,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,5,2013-05-20 15:00:00,5636
0.0,0.0,90,21.129999999999995,0,0,1,0,1,0,0,1,0,0,0,17,0,0,0,5,2013-05-20 17:00:00,5948
0.0,0.0,90,18.590000000000032,0,0,1,0,1,0,0,1,0,0,0,18,0,0,0,5,2013-05-20 18:00:00,4197
0.0,0.0,90,18.150000000000034,0,0,1,0,0,0,0,1,0,0,0,19,0,0,0,5,2013-05-20 19:00:00,3071
0.0,0.0,90,18.79000000000002,0,0,1,0,1,0,0,0,0,0,0,20,0,0,0,5,2013-05-20 20:00:00,2680
0.0,0.0,90,18.700000000000045,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5,2013-05-20 21:00:00,2367
0.0,0.0,1,18.24000000000001,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,5,2013-05-20 22:00:00,1558
0.0,0.0,40,18.07000000000005,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,5,2013-05-20 23:00:00,927
0.0,0.0,1,18.010000000000048,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2013-05-21 00:00:00,659
0.0,0.0,75,17.950000000000045,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,5,2013-05-21 01:00:00,387
0.0,0.0,40,17.720000000000027,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,5,2013-05-21 02:00:00,258
0.0,0.0,90,17.470000000000027,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,5,2013-05-21 03:00:00,347
0.0,0.0,75,16.910000000000025,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,5,2013-05-21 04:00:00,785
0.0,0.0,90,16.629999999999995,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,5,2013-05-21 05:00:00,2683
0.0,0.0,90,16.53000000000003,0,0,1,1,0,0,0,0,0,0,0,6,0,1,0,5,2013-05-21 06:00:00,6036
0.0,0.0,90,16.629999999999995,0,0,1,1,0,0,0,0,0,0,0,7,0,1,0,5,2013-05-21 07:00:00,6588
0.0,0.0,90,16.74000000000001,0,0,1,1,1,0,0,0,0,0,0,8,0,1,0,5,2013-05-21 08:00:00,6186
0.0,0.0,90,17.420000000000016,0,0,1,1,0,0,0,0,0,0,0,9,0,1,0,5,2013-05-21 09:00:00,5094
0.0,0.0,40,18.79000000000002,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,5,2013-05-21 10:00:00,4393
0.0,0.0,40,20.350000000000023,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,5,2013-05-21 11:00:00,4669
0.0,0.0,75,20.83000000000004,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,5,2013-05-21 12:00:00,4850
0.0,0.0,90,20.560000000000002,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,5,2013-05-21 13:00:00,4898
0.0,0.0,90,19.670000000000016,0,0,1,0,0,0,0,0,0,0,0,14,0,1,0,5,2013-05-21 14:00:00,5394
0.0,0.0,90,19.560000000000002,1,0,0,0,0,0,0,0,0,0,0,15,0,1,0,5,2013-05-21 15:00:00,5870
0.0,0.0,75,20.03000000000003,1,0,0,0,0,0,0,0,0,0,0,16,0,1,0,5,2013-05-21 16:00:00,6768
0.0,0.0,75,20.460000000000036,1,0,0,0,0,0,0,0,0,0,0,17,0,1,0,5,2013-05-21 17:00:00,6099
0.0,0.0,90,21.140000000000043,1,0,0,0,0,0,0,0,0,0,0,18,0,1,0,5,2013-05-21 18:00:00,4348
0.0,0.0,75,20.879999999999995,1,0,0,0,0,0,0,0,0,0,0,19,0,1,0,5,2013-05-21 19:00:00,3175
0.0,0.0,90,20.230000000000018,1,0,0,0,0,0,0,0,0,0,0,20,0,1,0,5,2013-05-21 20:00:00,2649
0.0,0.0,90,19.420000000000016,0,0,1,0,0,0,0,0,0,0,0,21,0,1,0,5,2013-05-21 21:00:00,2682
0.0,0.0,40,18.560000000000002,0,0,1,0,0,0,0,0,0,0,0,22,0,1,0,5,2013-05-21 22:00:00,1640
0.0,0.0,90,17.24000000000001,0,0,1,0,1,0,0,1,0,0,0,23,0,1,0,5,2013-05-21 23:00:00,1016
0.0,0.0,90,15.960000000000036,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,5,2013-05-22 00:00:00,566
0.0,0.0,75,15.270000000000039,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,2013-05-22 01:00:00,335
0.0,0.0,90,14.879999999999995,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,2013-05-22 02:00:00,228
0.0,0.0,40,14.54000000000002,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,5,2013-05-22 03:00:00,349
0.0,0.0,75,14.03000000000003,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,5,2013-05-22 04:00:00,756
0.0,0.0,90,13.78000000000003,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,5,2013-05-22 05:00:00,2687
0.0,0.0,90,13.950000000000045,0,0,0,0,1,0,0,0,0,0,0,6,0,2,0,5,2013-05-22 06:00:00,5995
0.0,0.0,90,13.939999999999998,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,5,2013-05-22 07:00:00,6880
0.0,0.0,90,14.090000000000032,0,0,0,0,1,0,0,0,0,0,0,8,0,2,0,5,2013-05-22 08:00:00,6261
0.0,0.0,90,14.129999999999995,1,0,0,0,0,0,0,0,0,0,0,9,0,2,0,5,2013-05-22 09:00:00,5028
0.0,0.0,90,14.520000000000039,1,0,0,0,0,0,0,0,0,0,0,10,0,2,0,5,2013-05-22 10:00:00,4352
0.0,0.0,90,14.490000000000009,1,0,0,0,0,0,0,0,0,0,0,11,0,2,0,5,2013-05-22 11:00:00,4802
0.0,0.0,90,14.760000000000048,0,0,1,0,0,0,0,0,0,0,0,12,0,2,0,5,2013-05-22 12:00:00,4997
0.0,0.0,90,14.04000000000002,0,0,1,0,1,0,0,0,0,0,0,13,0,2,0,5,2013-05-22 13:00:00,4967
0.0,0.0,90,13.920000000000016,0,0,0,1,1,0,0,0,0,0,0,14,0,2,0,5,2013-05-22 14:00:00,5344
0.0,0.0,90,13.490000000000009,0,0,1,1,1,0,0,0,0,0,0,15,0,2,0,5,2013-05-22 15:00:00,5781
0.0,0.0,90,13.78000000000003,0,0,1,0,1,0,0,0,0,0,0,16,0,2,0,5,2013-05-22 16:00:00,6702
0.0,0.0,90,13.970000000000027,0,0,1,1,0,0,0,0,0,0,0,17,0,2,0,5,2013-05-22 17:00:00,6244
0.0,0.0,90,13.25,0,0,1,1,0,0,0,0,0,0,0,18,0,2,0,5,2013-05-22 18:00:00,4442
0.0,0.0,90,12.200000000000045,0,0,1,0,1,0,0,0,0,0,0,19,0,2,0,5,2013-05-22 19:00:00,3064
0.0,0.0,90,11.53000000000003,0,0,1,1,1,0,0,0,0,0,0,20,0,2,0,5,2013-05-22 20:00:00,2433
0.0,0.0,90,10.730000000000018,0,0,1,1,1,0,0,0,0,0,0,21,0,2,0,5,2013-05-22 21:00:00,2381
0.0,0.0,90,10.160000000000025,0,0,1,1,1,0,0,0,0,0,0,22,0,2,0,5,2013-05-22 22:00:00,1412
0.0,0.0,90,9.75,0,0,1,1,1,0,0,0,0,0,0,23,0,2,0,5,2013-05-22 23:00:00,1125
0.0,0.0,90,9.300000000000011,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,5,2013-05-23 00:00:00,592
0.0,0.0,90,8.760000000000048,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,5,2013-05-23 01:00:00,381
0.0,0.0,90,8.650000000000034,0,0,0,1,1,0,0,0,0,0,0,2,0,3,0,5,2013-05-23 02:00:00,280
0.0,0.0,90,8.07000000000005,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,5,2013-05-23 03:00:00,334
0.0,0.0,90,7.890000000000043,0,0,1,1,0,0,0,0,0,0,0,4,0,3,0,5,2013-05-23 04:00:00,834
0.0,0.0,90,7.550000000000011,0,0,0,1,0,0,0,0,0,0,0,5,0,3,0,5,2013-05-23 05:00:00,2841
0.0,0.0,90,7.560000000000002,1,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,2013-05-23 06:00:00,5919
0.0,0.0,90,7.510000000000048,0,0,1,0,1,0,0,0,0,0,0,7,0,3,0,5,2013-05-23 07:00:00,6717
0.0,0.0,90,7.810000000000002,0,0,1,0,1,0,0,0,0,0,0,8,0,3,0,5,2013-05-23 08:00:00,6092
0.0,0.0,90,8.200000000000045,0,0,0,0,1,0,0,0,0,0,0,9,0,3,0,5,2013-05-23 09:00:00,5273
0.0,0.0,90,8.78000000000003,0,0,0,0,1,0,0,0,0,0,0,10,0,3,0,5,2013-05-23 10:00:00,4525
0.0,0.0,90,9.100000000000023,1,0,0,0,0,0,0,0,0,0,0,11,0,3,0,5,2013-05-23 11:00:00,4830
0.0,0.0,90,9.610000000000014,0,0,1,0,0,0,0,0,0,0,0,12,0,3,0,5,2013-05-23 12:00:00,5227
0.0,0.0,90,10.350000000000023,0,0,1,1,0,0,0,0,0,0,0,13,0,3,0,5,2013-05-23 13:00:00,5248
0.0,0.0,90,10.840000000000032,0,0,1,1,0,0,0,0,0,0,0,14,0,3,0,5,2013-05-23 14:00:00,5459
0.0,0.0,90,11.100000000000023,0,0,1,1,0,0,0,0,0,0,0,15,0,3,0,5,2013-05-23 15:00:00,6052
0.0,0.0,90,11.080000000000041,0,0,1,1,1,0,0,0,0,0,0,16,0,3,0,5,2013-05-23 16:00:00,6305
0.0,0.0,90,11.07000000000005,0,0,1,1,0,0,0,0,0,0,0,17,0,3,0,5,2013-05-23 17:00:00,6167
0.0,0.0,90,10.930000000000007,0,0,1,1,0,0,0,0,0,0,0,18,0,3,0,5,2013-05-23 18:00:00,4200
0.0,0.0,90,10.770000000000039,0,0,1,1,0,0,0,0,0,0,0,19,0,3,0,5,2013-05-23 19:00:00,2542
0.0,0.0,90,10.28000000000003,0,0,1,1,0,0,0,0,0,0,0,20,0,3,0,5,2013-05-23 20:00:00,2531
0.0,0.0,90,10.140000000000043,0,0,1,0,0,0,0,0,0,0,0,21,0,3,0,5,2013-05-23 21:00:00,2660
0.0,0.0,90,10.28000000000003,0,0,1,0,0,0,0,0,0,0,0,22,0,3,0,5,2013-05-23 22:00:00,1670
0.0,0.0,90,10.600000000000023,1,0,0,0,0,0,0,0,0,0,0,23,0,3,0,5,2013-05-23 23:00:00,1227
0.0,0.0,90,10.670000000000016,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2013-05-24 00:00:00,705
0.0,0.0,1,9.860000000000014,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,5,2013-05-24 01:00:00,414
0.0,0.0,1,9.110000000000014,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,5,2013-05-24 02:00:00,325
0.0,0.0,1,8.490000000000009,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,5,2013-05-24 03:00:00,389
0.0,0.0,1,7.920000000000016,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,5,2013-05-24 04:00:00,744
0.0,0.0,1,7.25,0,1,0,0,0,0,0,0,0,0,0,5,0,4,0,5,2013-05-24 05:00:00,2570
0.0,0.0,1,6.800000000000011,0,1,0,0,0,0,0,0,0,0,0,6,0,4,0,5,2013-05-24 06:00:00,5234
0.0,0.0,1,6.740000000000009,0,1,0,0,0,0,0,0,0,0,0,7,0,4,0,5,2013-05-24 07:00:00,6372
0.0,0.0,1,7.350000000000023,0,1,0,0,0,0,0,0,0,0,0,8,0,4,0,5,2013-05-24 08:00:00,5568
0.0,0.0,1,8.270000000000039,0,1,0,0,0,0,0,0,0,0,0,9,0,4,0,5,2013-05-24 09:00:00,4971
0.0,0.0,1,9.490000000000009,0,1,0,0,0,0,0,0,0,0,0,10,0,4,0,5,2013-05-24 10:00:00,4658
0.0,0.0,1,11.260000000000048,0,1,0,0,0,0,0,0,0,0,0,11,0,4,0,5,2013-05-24 11:00:00,5090
0.0,0.0,1,12.340000000000032,0,1,0,0,0,0,0,0,0,0,0,12,0,4,0,5,2013-05-24 12:00:00,5368
0.0,0.0,1,14.04000000000002,0,1,0,0,0,0,0,0,0,0,0,13,0,4,0,5,2013-05-24 13:00:00,5282
0.0,0.0,1,15.180000000000007,0,1,0,0,0,0,0,0,0,0,0,14,0,4,0,5,2013-05-24 14:00:00,5550
0.0,0.0,1,16.02000000000004,0,1,0,0,0,0,0,0,0,0,0,15,0,4,0,5,2013-05-24 15:00:00,5760
0.0,0.0,1,16.75,0,1,0,0,0,0,0,0,0,0,0,16,0,4,0,5,2013-05-24 16:00:00,5559
0.0,0.0,5,17.260000000000048,0,1,0,0,0,0,0,0,0,0,0,17,0,4,0,5,2013-05-24 17:00:00,4896
0.0,0.0,1,17.53000000000003,0,1,0,0,0,0,0,0,0,0,0,18,0,4,0,5,2013-05-24 18:00:00,4127
0.0,0.0,1,17.200000000000045,0,1,0,0,0,0,0,0,0,0,0,19,0,4,0,5,2013-05-24 19:00:00,3322
0.0,0.0,1,16.220000000000027,0,1,0,0,0,0,0,0,0,0,0,20,0,4,0,5,2013-05-24 20:00:00,2833
0.0,0.0,1,14.32000000000005,0,1,0,0,0,0,0,0,0,0,0,21,0,4,0,5,2013-05-24 21:00:00,2738
0.0,0.0,1,12.470000000000027,0,1,0,0,0,0,0,0,0,0,0,22,0,4,0,5,2013-05-24 22:00:00,2358
0.0,0.0,1,10.910000000000025,0,1,0,0,0,0,0,0,0,0,0,23,0,4,0,5,2013-05-24 23:00:00,1673
0.0,0.0,1,9.689999999999998,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,5,2013-05-25 00:00:00,1030
0.0,0.0,1,8.640000000000043,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,5,2013-05-25 01:00:00,706
0.0,0.0,1,7.78000000000003,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,5,2013-05-25 02:00:00,516
0.0,0.0,1,6.75,0,1,0,0,0,0,0,0,0,0,0,3,1,5,0,5,2013-05-25 03:00:00,323
0.0,0.0,1,5.490000000000009,0,1,0,0,0,0,0,0,0,0,0,4,1,5,0,5,2013-05-25 04:00:00,366
0.0,0.0,1,4.5,0,1,0,0,0,0,0,0,0,0,0,5,1,5,0,5,2013-05-25 05:00:00,663
0.0,0.0,1,3.9399999999999977,0,1,0,0,0,0,0,0,0,0,0,6,1,5,0,5,2013-05-25 06:00:00,1231
0.0,0.0,1,5.090000000000032,0,1,0,0,0,0,0,0,0,0,0,7,1,5,0,5,2013-05-25 07:00:00,1748
0.0,0.0,1,8.170000000000016,0,1,0,0,0,0,0,0,0,0,0,8,1,5,0,5,2013-05-25 08:00:00,2409
0.0,0.0,1,10.860000000000014,0,1,0,0,0,0,0,0,0,0,0,9,1,5,0,5,2013-05-25 09:00:00,3153
0.0,0.0,1,12.740000000000009,0,1,0,0,0,0,0,0,0,0,0,10,1,5,0,5,2013-05-25 10:00:00,3534
0.0,0.0,1,14.900000000000034,0,1,0,0,0,0,0,0,0,0,0,11,1,5,0,5,2013-05-25 11:00:00,3784
0.0,0.0,1,16.150000000000034,0,1,0,0,0,0,0,0,0,0,0,12,1,5,0,5,2013-05-25 12:00:00,4358
0.0,0.0,1,17.410000000000025,0,1,0,0,0,0,0,0,0,0,0,13,1,5,0,5,2013-05-25 13:00:00,4537
0.0,0.0,1,18.310000000000002,0,1,0,0,0,0,0,0,0,0,0,14,1,5,0,5,2013-05-25 14:00:00,4023
0.0,0.0,1,19.060000000000002,0,1,0,0,0,0,0,0,0,0,0,15,1,5,0,5,2013-05-25 15:00:00,4047
0.0,0.0,75,19.430000000000007,1,0,0,0,0,0,0,0,0,0,0,16,1,5,0,5,2013-05-25 16:00:00,3980
0.0,0.0,90,19.189999999999998,1,0,0,0,0,0,0,0,0,0,0,17,1,5,0,5,2013-05-25 17:00:00,3621
0.0,0.0,40,18.720000000000027,1,0,0,0,0,0,0,0,0,0,0,18,1,5,0,5,2013-05-25 18:00:00,3415
0.0,0.0,75,18.150000000000034,1,0,0,0,0,0,0,0,0,0,0,19,1,5,0,5,2013-05-25 19:00:00,3019
0.0,0.0,90,16.680000000000007,0,0,1,0,0,0,0,0,0,0,0,20,1,5,0,5,2013-05-25 20:00:00,2458
0.0,0.0,90,15.550000000000011,0,0,1,0,0,0,0,0,0,0,0,21,1,5,0,5,2013-05-25 21:00:00,2631
0.0,0.0,90,14.230000000000018,0,0,1,0,0,0,0,1,0,0,0,22,1,5,0,5,2013-05-25 22:00:00,2491
0.0,0.0,90,13.210000000000036,0,0,1,0,0,0,0,0,0,0,0,23,1,5,0,5,2013-05-25 23:00:00,1875
0.0,0.0,90,12.57000000000005,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,5,2013-05-26 00:00:00,1208
0.0,0.0,90,12.07000000000005,0,0,1,1,0,0,0,0,0,0,0,1,1,6,0,5,2013-05-26 01:00:00,768
0.0,0.0,90,11.78000000000003,1,0,0,0,0,0,0,0,0,0,0,2,1,6,0,5,2013-05-26 02:00:00,566
0.0,0.0,90,11.54000000000002,0,0,1,0,0,0,0,0,0,0,0,3,1,6,0,5,2013-05-26 03:00:00,364
0.0,0.0,90,11.490000000000009,1,0,0,0,0,0,0,0,0,0,0,4,1,6,0,5,2013-05-26 04:00:00,255
0.0,0.0,90,11.470000000000027,1,0,0,0,0,0,0,0,0,0,0,5,1,6,0,5,2013-05-26 05:00:00,474
